Red,Green,Blue,BlueCorr
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.00061,0.000854,0.001099,2.4068099999999997
0.012573,0.014771,0.017456,38.22864
0.036621,0.040039,0.045288,99.18072000000001
0.00885,0.009247,0.010101,22.121190000000002
0.011566,0.012939,0.014648,32.079119999999996
0.02594,0.02536,0.026215,57.410849999999996
0.04129,0.040466,0.042023,92.03036999999999
0.067535,0.06601,0.067963,148.83897
0.084198,0.079987,0.080658,176.64102
0.094147,0.090088,0.091278,199.89882
0.14566,0.137329,0.139435,305.36265000000003
0.100159,0.095612,0.096283,210.85977
0.114532,0.109497,0.111115,243.34185000000002
0.100006,0.095001,0.0961,210.459
0.080627,0.077118,0.078003,170.82657
0.117584,0.11145,0.112396,246.14723999999998
0.136169,0.129303,0.130341,285.44679
0.163422,0.154785,0.155823,341.25237
0.148865,0.141449,0.142487,312.04653
0.13681,0.130493,0.131378,287.71781999999996
0.228119,0.216522,0.217224,475.72056
0.236572,0.224152,0.225403,493.63257
0.240448,0.228973,0.22937,502.3203
0.003357,0.003189,0.003204,502.3203
0.183777,0.1745,0.175201,502.3203
0.148895,0.140625,0.141541,405.8134233383371
0.103607,0.097961,0.098724,283.0524329039218
0.064423,0.06131,0.061859,177.35647306636378
0.052612,0.05011,0.050629,145.15884309279056
0.063538,0.060272,0.060944,174.73306866513317
0.045746,0.043823,0.044312,127.04731784407622
0.050873,0.04837,0.049011,140.51986132099702
0.048065,0.04599,0.046661,133.78215602821902
0.028137,0.027283,0.027893,79.97226116232213
0.040314,0.038757,0.039825,114.18260139782306
0.025238,0.024414,0.025269,72.44896810349255
0.017853,0.017548,0.018433,52.84941347309662
0.007538,0.007874,0.008575,24.585456547051667
0.013062,0.014282,0.015991,45.847934185877925
0.002686,0.002563,0.00293,8.400628301208325
0.0,0.0,0.000122,0.3497872534974115
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.000122,0.26718
0.003906,0.003906,0.004517,9.89223
0.034546,0.037109,0.041504,90.89376
0.013214,0.013153,0.014099,30.876810000000003
0.034424,0.033081,0.034363,75.25497
0.0755,0.07077,0.071716,157.05804
0.101624,0.096436,0.097656,213.86664000000002
0.130646,0.12442,0.126129,276.22251
0.092041,0.092163,0.096832,212.06208
0.179352,0.171387,0.173096,379.08024
0.147247,0.136414,0.137634,301.41846000000004
0.168396,0.156555,0.157104,344.05776
0.190033,0.177124,0.177612,388.97028
0.185028,0.172821,0.173462,379.88178
0.151581,0.141632,0.141205,309.23895
0.137909,0.128662,0.128876,282.23843999999997
0.011841,0.011612,0.011169,282.23843999999997
0.004623,0.004303,0.004288,108.35691921568626
0.212006,0.198059,0.198029,433.68351
0.162445,0.152527,0.152985,335.03715
0.177277,0.166046,0.166534,364.70946
0.182953,0.17157,0.172058,376.80701999999997
0.226105,0.211761,0.212372,465.09468000000004
0.145508,0.13678,0.137207,300.48332999999997
0.152954,0.143402,0.143982,315.32058
0.205261,0.191467,0.192108,420.71652
0.207947,0.194092,0.194672,426.33168
0.168732,0.158203,0.158783,347.73477
0.158264,0.148743,0.149597,327.61743
0.10495,0.098999,0.09964,218.2116
0.09613,0.090851,0.091644,200.70036000000002
0.102295,0.096832,0.097656,213.86664000000002
0.149231,0.141266,0.141388,309.63972
0.079193,0.075073,0.075439,165.21141
0.088715,0.083588,0.084381,184.79439
0.061737,0.058685,0.059692,130.72548
0.058899,0.057159,0.058685,128.52015
0.033936,0.03595,0.0383,83.877
0.022156,0.02301,0.024689,54.068909999999995
0.011017,0.011383,0.012421,27.20199
0.015625,0.019409,0.022949,50.25831
0.001953,0.002075,0.002441,50.258309999999994
0.0,0.000122,0.000122,2.5118860385088073
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000854,0.000854,0.001099,2.4068099999999997
0.01062,0.011353,0.012939,28.33641
0.005981,0.006714,0.007507,16.44033
0.012482,0.014221,0.015869,34.75311
0.02121,0.023926,0.026642,58.34598
0.029541,0.032715,0.036346,79.59774
0.049957,0.05127,0.054535,119.43165
0.062073,0.063354,0.066528,145.69632000000001
0.099731,0.095764,0.097839,214.26740999999998
0.098663,0.096893,0.100159,219.34821
0.083282,0.085388,0.090668,198.56292
0.065063,0.070648,0.07785,170.4915
0.052979,0.061005,0.069885,153.04815
0.060699,0.068115,0.077026,168.68694
0.063995,0.07193,0.081268,177.97692
0.094391,0.103516,0.110291,241.53729
0.219971,0.224091,0.222961,488.28459
0.003677,0.003647,0.003601,488.2845900000001
0.008499,0.009201,0.008453,1146.200955087476
0.010345,0.01062,0.009995,1355.2914404470982
0.012344,0.012161,0.011658,1580.7891558511528
0.012482,0.011948,0.011658,1580.7891558511528
0.012939,0.012558,0.012314,1669.7407501416278
0.004181,0.004211,0.004242,575.2022301527354
0.127441,0.140228,0.150391,575.2022301527354
0.110718,0.125946,0.138489,529.6805104801629
0.11441,0.130371,0.142731,545.9049378748068
0.124725,0.14209,0.153931,588.741709873867
0.160217,0.177612,0.187927,718.7666117381566
0.011261,0.010895,0.010406,411.5601300000001
0.005234,0.005173,0.005081,200.9549318210648
0.01297,0.012436,0.011993,474.3264115981166
0.012421,0.012451,0.011703,462.8568327301558
0.004791,0.005035,0.004913,194.31048613203924
0.010269,0.010742,0.009918,392.2595972842592
0.009201,0.009857,0.009018,356.6643525216222
0.008469,0.009384,0.008469,334.9512532164137
0.00589,0.006378,0.005844,231.13178932538926
0.081604,0.094604,0.102142,231.1317893253892
0.073578,0.085205,0.092224,208.68886588029113
0.068573,0.078979,0.085266,192.94397161420997
0.068909,0.078064,0.08316,188.17841436724723
0.064148,0.072083,0.076355,172.77973579859503
0.054626,0.06134,0.065155,147.43584160772
0.043213,0.048615,0.051849,117.32639016988217
0.032501,0.036804,0.039642,89.70380834952398
0.024414,0.027374,0.02951,66.77663549756453
0.018799,0.019989,0.021362,48.338952473702925
0.008118,0.008911,0.009796,22.16685602623321
0.015259,0.017334,0.019775,44.74781318076376
0.001709,0.001953,0.002319,43.307249999999996
0.0,0.000122,0.000122,2.2783460543337646
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.000122,0.26718
0.001831,0.001831,0.002197,4.8114300000000005
0.014771,0.016602,0.019043,41.704170000000005
0.007019,0.008087,0.009125,19.983749999999997
0.015747,0.017609,0.01947,42.639300000000006
0.025085,0.027588,0.030212,66.16428
0.034821,0.03775,0.04126,90.3594
0.043823,0.047729,0.051941,113.75079000000001
0.061066,0.06543,0.069946,153.18174
0.085083,0.088379,0.093506,204.77814
0.092163,0.093719,0.097931,214.46889000000002
0.106476,0.107147,0.11087,242.8053
0.121674,0.121216,0.124878,273.48282
0.157135,0.154114,0.157196,344.25924
0.146057,0.146057,0.149597,327.61743
0.208527,0.204559,0.208252,456.07187999999996
0.004211,0.004059,0.004013,456.07187999999985
0.003937,0.003784,0.003754,426.6368894891601
0.005432,0.005524,0.005325,605.1788589583851
0.009567,0.009491,0.008972,1019.655346962372
0.011063,0.010788,0.010315,1172.285432893097
0.005768,0.005524,0.005417,615.6345312633938
0.005356,0.005173,0.005035,572.2207614752054
0.004196,0.003952,0.003922,445.72985630700214
0.004044,0.00386,0.00386,438.68364236232236
0.211243,0.211304,0.215424,471.77856
0.003601,0.003418,0.003433,471.7785600000001
0.003784,0.003555,0.003525,484.4216207398777
0.003403,0.003204,0.003189,438.2469641246724
0.005066,0.004822,0.004761,654.2783932886689
0.003616,0.003418,0.003403,467.6558228022139
0.003922,0.003693,0.003662,503.24878727643465
0.003815,0.003586,0.003555,488.54435793766396
0.119476,0.11322,0.113922,488.5443579376639
0.078766,0.074829,0.075317,322.99025128413325
0.095428,0.090698,0.091156,390.91439311253043
0.080719,0.076233,0.076447,327.8361557140903
0.030151,0.029388,0.029816,127.86326237486513
0.035736,0.03537,0.035645,152.86041009364328
0.041718,0.040833,0.041351,177.3300832594261
0.075226,0.070679,0.07193,308.4654032272622
0.031433,0.030029,0.030334,130.0846592728454
0.077911,0.070496,0.070282,301.3981018993249
0.049103,0.045288,0.046051,197.48561495924721
0.06189,0.057648,0.058441,250.6190272487756
0.037659,0.036621,0.038239,163.98454822754456
0.013977,0.013977,0.014862,63.734364281434324
0.025391,0.027344,0.030396,130.35054075484305
0.012085,0.013184,0.015015,64.3904911644285
0.006348,0.006226,0.00708,30.36194987973052
0.001099,0.001221,0.001587,6.805708256939595
0.000122,0.000244,0.000244,1.0463722839907128
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000366,0.000488,0.00061,1.3358999999999999
0.018799,0.019653,0.022095,48.38805
0.020966,0.019379,0.019958,43.70802
0.035065,0.034119,0.035461,77.65959
0.031769,0.034943,0.03833,83.9427
0.049683,0.053253,0.05777,126.5163
0.05542,0.060608,0.066406,145.42914000000002
0.080231,0.083344,0.089478,195.95682
0.092255,0.096619,0.103607,226.89933000000002
0.191345,0.182739,0.18454,404.1426
0.131744,0.13501,0.141632,310.17408
0.158539,0.160645,0.167023,365.78037
0.182007,0.184143,0.189453,414.90207000000004
0.003662,0.003479,0.003433,414.90207000000004
0.003723,0.003586,0.003601,435.20604546169534
0.189789,0.179474,0.180359,435.20604546169517
0.007217,0.007401,0.007156,394.98620999999986
0.012421,0.012482,0.012054,665.3387053297929
0.004669,0.004486,0.004517,249.32262584823917
0.004013,0.003876,0.003937,217.30865130939065
0.003281,0.003281,0.003387,186.95057200531014
0.218079,0.21875,0.225128,493.03031999999996
0.004059,0.003891,0.003967,493.0303199999999
0.0047,0.004807,0.004715,585.993939702546
0.007904,0.007797,0.007446,925.4105779480715
0.006424,0.00647,0.006226,773.7854228182505
0.004639,0.004547,0.004517,561.3859227224602
0.003601,0.003571,0.003479,432.3802579480715
0.208679,0.208832,0.205963,451.05897
0.003632,0.003601,0.003494,451.0589699999999
0.19812,0.192596,0.192108,451.0589699999999
0.163818,0.156433,0.156494,367.4392656796176
0.093445,0.090027,0.092194,216.466418265663
0.071228,0.074463,0.077698,182.4306111721531
0.073517,0.076202,0.078522,184.36531764601156
0.041412,0.045471,0.048798,114.57500790211753
0.024689,0.027802,0.03009,70.64965752233115
0.009277,0.01123,0.01297,30.45284340527203
0.026733,0.029419,0.033203,77.95880952854642
0.001465,0.001709,0.002075,72.71457000000002
0.0,0.000122,0.000122,4.27526628433735
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.001221,0.001587,0.002075,4.54425
0.050415,0.0448,0.047607,104.25932999999999
0.01709,0.016541,0.017517,38.362230000000004
0.017517,0.019409,0.02179,47.7201
0.038544,0.039917,0.042297,92.63043
0.109253,0.101227,0.102295,224.02605
0.074341,0.074615,0.077759,170.29220999999998
0.125977,0.125275,0.129517,283.64223
0.168396,0.164276,0.168976,370.05744
0.13562,0.134399,0.139801,306.16419
0.11499,0.120483,0.12854,281.5026
0.105927,0.114807,0.124359,272.34621
0.184753,0.193848,0.196381,430.07439
0.160706,0.172577,0.176849,387.29931
0.00769,0.008087,0.007507,387.29931000000016
0.00737,0.007523,0.007095,366.0435066537899
0.009552,0.009613,0.00914,471.5486470494207
0.012024,0.011856,0.011337,584.8957343106435
0.176697,0.187378,0.197479,584.8957343106437
0.202057,0.211029,0.222565,659.195758064647
0.004654,0.004501,0.004517,487.41735000000006
0.011185,0.010727,0.010391,1121.264928901926
0.004669,0.004395,0.004379,472.5261402811601
0.004852,0.004532,0.004517,487.41735000000006
0.00415,0.003906,0.003906,421.4859794332522
0.233704,0.231476,0.231964,508.00116
0.010254,0.010696,0.010056,508.0011600000001
0.008606,0.00885,0.008316,420.1011979474941
0.009613,0.010025,0.009232,466.3749710739857
0.212769,0.220795,0.214722,470.24118
0.218323,0.216858,0.212891,466.23129
0.162933,0.162842,0.163422,357.89418
0.158905,0.153717,0.152557,334.09983
0.101227,0.09613,0.095734,209.65746
0.052032,0.049591,0.050415,110.40885
0.038513,0.038177,0.039734,87.01746
0.023438,0.023499,0.024963,54.668969999999995
0.005188,0.006622,0.007935,17.37765
0.006226,0.008057,0.010132,22.18908
0.000122,0.000244,0.000366,22.18908
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.000122,0.26718
0.004395,0.005005,0.006226,13.63494
0.005798,0.006622,0.00769,16.8411
0.012665,0.013,0.01413,30.9447
0.029419,0.031952,0.035217,77.12523
0.046143,0.048706,0.053009,116.08971
0.084198,0.084412,0.087891,192.48129
0.083923,0.080841,0.083466,182.79054
0.071289,0.07193,0.076141,166.74879
0.07666,0.084869,0.093719,205.24461
0.070892,0.069458,0.070923,155.32137
0.142578,0.136047,0.137177,300.41763
0.209198,0.198669,0.2005,439.095
0.003738,0.00351,0.00354,439.09499999999997
0.235535,0.220398,0.221344,484.74336000000005
0.003952,0.003677,0.003693,484.7433599999999
0.004623,0.004333,0.004379,574.7877534362306
0.003311,0.003143,0.003174,416.619394703493
0.008148,0.008057,0.007812,1025.4035007636066
0.004761,0.004517,0.004562,598.8083423558081
0.225769,0.215881,0.214264,598.8083423558081
0.004135,0.003906,0.003937,469.23815999999994
0.004288,0.004181,0.004211,501.8953242976886
0.008972,0.008972,0.00856,1020.2384174752348
0.005585,0.005463,0.005371,640.1519322733044
0.012939,0.012955,0.012558,1496.7469680670558
0.00647,0.006561,0.006302,751.1147788468376
0.052399,0.050079,0.049408,751.1147788468376
0.11554,0.108368,0.109161,1659.4972549728716
0.161591,0.153412,0.154419,1173.7612637098223
0.153381,0.145447,0.149536,1136.6448709686763
0.13913,0.136047,0.139191,2116.022044658156
0.168213,0.163116,0.165527,1258.194786251017
0.06543,0.060333,0.059479,904.2170484745599
0.08429,0.078766,0.078766,1197.4236291825214
0.088745,0.088165,0.090363,1373.7245944166284
0.047363,0.050232,0.053741,816.9863044447841
0.02124,0.02533,0.028931,439.8174722072915
0.012207,0.015167,0.017456,265.37118643843905
0.006744,0.007782,0.00882,134.0842039635101
0.006958,0.007202,0.008301,126.19421509082737
0.000366,0.000488,0.00061,9.273397326274507
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.000122,0.26718
0.001831,0.002197,0.00293,6.4167
0.015869,0.019409,0.02356,51.5964
0.008148,0.009949,0.011597,25.39743
0.012939,0.016144,0.019073,41.76987
0.018127,0.022064,0.026215,57.410849999999996
0.02417,0.02832,0.033325,72.98175
0.029053,0.033508,0.039368,86.21592
0.032715,0.037354,0.043793,95.90666999999999
0.035858,0.040741,0.047699,104.46081
0.040741,0.045776,0.052917,115.88823
0.043365,0.048523,0.056183,123.04077
0.045563,0.050873,0.058868,128.92092
0.047546,0.053223,0.061646,135.00474
0.049683,0.055695,0.064514,141.28566
0.055603,0.062225,0.071167,155.85573
0.133362,0.143097,0.145691,319.06329
0.211212,0.208893,0.211182,462.48858
0.00914,0.010468,0.009567,462.4885800000001
0.012299,0.012924,0.012299,594.5591141862653
0.013107,0.013412,0.013062,631.4441133019757
0.013062,0.013062,0.012665,612.2523116650989
0.013138,0.013245,0.013077,632.1692443461901
0.00412,0.004349,0.004166,201.39306201317035
0.056091,0.064423,0.074829,201.3930620131703
0.05545,0.063934,0.074524,200.57219197730166
0.056854,0.065552,0.076202,205.08832286316272
0.059723,0.068512,0.078857,212.23392924097033
0.056641,0.065765,0.076111,204.8434075409855
0.003265,0.003479,0.003387,166.68309
0.107483,0.117615,0.124359,272.34621
0.006271,0.006546,0.006302,272.34621000000004
0.01355,0.013611,0.013138,567.7696774008252
0.20813,0.228302,0.220337,567.7696774008252
0.011459,0.012497,0.011688,482.5380299999999
0.010315,0.011459,0.010574,436.54664007700194
0.00943,0.010513,0.009567,394.9727355415811
0.007538,0.008484,0.007706,318.14151772587263
0.007614,0.008591,0.007751,319.9993386832648
0.044525,0.051605,0.058472,319.99933868326485
0.040283,0.046753,0.053833,294.61151319154806
0.043701,0.050446,0.056335,308.3041925147374
0.034943,0.040558,0.046783,256.0290234919137
0.031036,0.036407,0.04187,229.14167996080684
0.024719,0.029694,0.03479,190.39500945394008
0.022003,0.026306,0.030304,165.84450607910895
0.015747,0.019318,0.022491,123.08635118219506
0.010315,0.012421,0.01416,77.4933410137336
0.017761,0.020142,0.022705,124.25750760712013
0.008301,0.008789,0.010132,55.449331295985075
0.000488,0.000488,0.00061,22.189080000000004
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.000244,0.000244,0.000366,0.80154
0.005249,0.005493,0.00647,14.1693
0.02124,0.02417,0.027588,60.41772
0.012024,0.013733,0.015472,33.88368
0.020966,0.023407,0.02597,56.8743
0.026276,0.029785,0.033569,73.51611
0.032135,0.03656,0.041443,90.76017
0.037231,0.042297,0.048004,105.12876
0.041656,0.047241,0.05365,117.49350000000001
0.046997,0.052887,0.059875,131.12625
0.052155,0.05835,0.065918,144.36042
0.056519,0.063019,0.070831,155.11989
0.061829,0.068817,0.077301,169.28919
0.070557,0.078125,0.086761,190.00659000000002
0.07428,0.08252,0.092072,201.63768
0.160919,0.170624,0.173553,380.08107
0.19278,0.198669,0.199707,437.35832999999997
0.003601,0.003616,0.003555,437.3583299999999
0.00856,0.009384,0.008682,1068.1139299746835
0.010696,0.011032,0.010574,1300.879600962025
0.009537,0.009644,0.009262,1139.4691568101264
0.011185,0.011398,0.011032,1357.2256249113923
0.0065,0.00676,0.006454,794.0114379240505
0.109985,0.120117,0.130127,794.0114379240507
0.106506,0.117401,0.126587,772.4109976599154
0.095428,0.105621,0.116608,711.5209430283317
0.100159,0.110596,0.121094,738.8937043348037
0.166229,0.178619,0.184021,1122.8628863973022
0.114716,0.125549,0.134766,822.317777580922
0.007309,0.007416,0.007233,295.13754
0.00914,0.00914,0.008743,356.75204095396106
0.008972,0.009232,0.008835,360.50603703857325
0.149445,0.16391,0.169312,370.79328
0.194458,0.213501,0.216736,474.65184000000005
0.009857,0.010605,0.009766,474.6518400000001
0.007599,0.00827,0.007538,366.36550992422696
0.142639,0.142151,0.141022,366.365509924227
0.0047,0.004944,0.004639,308.83818
0.005539,0.006134,0.0056,372.81608277646046
0.107239,0.111084,0.115753,372.81608277646035
0.092072,0.098511,0.103241,332.51756068460037
0.081543,0.085114,0.089752,289.07232694921834
0.05838,0.062012,0.065125,209.75393631972375
0.055664,0.05896,0.061615,198.4489640896703
0.0336,0.036255,0.039001,125.61402334595847
0.027222,0.028351,0.030304,97.60281437593717
0.016083,0.016724,0.018127,58.38325687013639
0.007294,0.007843,0.008881,28.6038342949016
0.009888,0.013184,0.016479,53.0753952646868
0.000977,0.001343,0.001709,36.08901
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.000122,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0
